,QuestionId,ConstructId,ConstructName,SubjectId,SubjectName,CorrectAnswer,QuestionText,AnswerAText,AnswerBText,AnswerCText,AnswerDText,MisconceptionAId,MisconceptionBId,MisconceptionCId,MisconceptionDId,MisconceptionName
2423,,,Determine the nth term of a linear sequence from a given set of terms,,,A,"What is the nth term of the sequence: 3, 1, -1, -3, -5…?",4 - 2n,2n - 4,,,,1493.0,,,Thinks the positive and negative terms in a sequence will have the same absolute values
2424,,,Calculate the value of a given expression,,,A,What is the value of  \( \frac{12 + 4}{2} \) ?,8,3,,,,1496.0,,,Ignores grouping within a fraction and carries out the division first
2425,,,"A rectangular prism with length 8cm, width 5cm and height 3cm is constructed, with the front face facing the viewer. A line is drawn diagonally across the top face, from the top left corner to the top right corner",,,A,What is the length of the line drawn on the top face of the prism?,√89 cm,√113 cm,,,,1497.0,,,Thinks the plan view is taken from an angle to include aspects of the side view
2426,,,"Enlarge triangle ABC by a scale factor of 2, using point D as the centre of enlargement.",,,A,What is the distance between point D and the centre of triangle A'B'C' (the image of triangle ABC)?,10 cm,5 cm,,,,1498.0,,,"Does not understand that a scale factor of enlargement greater than -1, will create a larger image on the other side of the centre of enlargement from the original"
2427,,,Calculate the area of a rectangle,,,A,A rectangle has a length of 8 cm and a width of 5 cm. What is its area?,40 cm<sup>2</sup>,13 cm<sup>2</sup>,,,,1501.0,,,Multiplied the base numbers
2428,,,Create a grouped frequency table from a set of data.,,,A,What is the group width for the group 10-20?,10,150,,,,1502.0,,,"When calculating the group width of a group from a grouped frequency table, believes this is found by midpoint multiplied by frequency"
2429,,,A histogram showing the distribution of heights of a sample of 200 students.,,,A,"What is the approximate height of the tallest group of students, based on the histogram?",175 cm,170 cm,,,,1503.0,,,"When drawing a histogram, thinks you plot group midpoint on the horizontal axis"
2430,,,Simplify the expression:  √8 × √2,,,A,What is the simplified form of √8 × √2 ?,4,√10,,,,1504.0,,,"When multiplying surds, adds the numbers under the roots"
2431,,,Solve simultaneous equations,,,A,"Solve for \(x\) and \(y\): 
$$ 2x + 3y = 11 $$
$$ x - y = 2 $$","\(x = 3, y = 1\)","\(x = 4, y = 2\)",,,,1506.0,,,Believes transforming some terms in simultaneous equations is sufficient
2432,,,Sketch the graph of the quadratic \(y = (x + 2)(x - 3)\),,,A,What are the x-intercepts of the graph?,\(x = -2\) and \(x = 3\),\(x = 2\) and \(x = -3\),,,,1512.0,,,"When sketching graphs of factorised quadratics, does not see that the negative of the non variable terms in the brackets give the x intercepts or the roots of the graph."
2433,,,Calculate the final price of a product after a discount is applied.,,,A,A laptop originally costs $1200. It is discounted by 20%. What is the final price of the laptop?,$960,$1000,,,,1515.0,,,"When asked to take off a fraction of an amount, subtracts the fraction itself"
2434,,,"Arrange these numbers in order from smallest to largest: 0.2, 0.02, 0.22, 0.002",,,A,What is the order of the numbers from smallest to largest?,"0.002, 0.02, 0.2, 0.22","0.22, 0.2, 0.02, 0.002",,,,1518.0,,,Mixes up smallest and largest when ordering decimals
2435,,,A rectangle with sides of length 5 cm and 3 cm,,,A,The rectangle is enlarged by a scale factor of 2. What is the length of the longer side of the enlarged rectangle?,10 cm,5 cm,,,,1521.0,,,"Thinks that scale factors, other than one, can leave the dimensions of shapes unchanged"
2436,,,A cumulative frequency table showing the heights of 100 students,,,A,What is the median height of the students?,The height corresponding to the 50th value in the cumulative frequency column,The height corresponding to the 50th value in the frequency column,,,,1531.0,,,Believes you plot frequency rather than cumulative frequency on a cumulative frequency diagram
2437,,,"A bar model represents the total cost of a holiday as £2400. The model is split into two parts: flights and accommodation, where flights cost £1200.",,,A,What fraction of the total cost does the accommodation represent?,1/2,1/3,,,,1538.0,,,Does not take into account the whole amount when using a bar model to find a fraction
2438,,,Evaluate simple expressions involving variables,,,A,What is the value of \( 5a \) when \( a = 3 \)?,15,53,,,,1544.0,,,Thinks a variable next to a number means write the digits together
2439,,,A rectangular prism with dimensions 4 cm by 6 cm by 8 cm,,,A,What is the surface area of the prism?,208 cm<sup>2</sup>,"148 cm<sup>2</sup></Correct Answer>
<Misconception>Believes you find the surface area of a prism by finding the total area of the unique faces</Misconception>",,,,1545.0,,,Believes you find the surface area of a prism by finding the total area of the unique faces
2440,,,"A cumulative frequency diagram showing the heights of 200 students. The upper bound of the first group is 1.5m, the upper bound of the second group is 1.6m, and the upper bound of the third group is 1.7m. The cumulative frequencies are 30, 80, and 150 respectively.",,,A,How many students have a height between 1.5m and 1.6m?,50,80,,,,1546.0,,,Believes the horizontal axis on a cumulative frequency diagram is labelled upper bound
2441,,,Simplify the following fraction:,,,A,\(\frac{1}{4}\),\(\frac{1}{4}\),\(\frac{1}{2}\),,,,1548.0,,,Thinks that a unit fraction can be simplified further
2442,,,Simplify the following algebraic expression,,,A,Simplify the following expression: \(\frac{3}{4} \div \frac{2}{5}\),\(\frac{15}{8}\),\(\frac{8}{15}\),,,,1551.0,,,Does the reciprocal of both fractions when dividing fractions
2443,,,Calculate the median of a dataset,,,A,"What is the median of the following dataset: \(-5, -2, 0, 3, 7\)?",0,The median cannot be calculated because the dataset contains negative numbers,,,,1555.0,,,Believes that we cannot calculate the median of a dataset that contains negative numbers
2444,,,Solve for \(x\) in the following equation: \(3x + 5 = 14\),,,A,What is the value of \(x\)?,\(x = 3\),\(x = 14/5\),,,,1562.0,,,"When substituting into an algebraic term, believes they can disregard the coefficient"
2445,,,"A bag contains 5 red marbles, 3 blue marbles, and 2 green marbles.",,,A,"What is the probability of picking a red marble, then a blue marble without replacement?",1/8,3/10,,,,1563.0,,,Thinks the order of events does not matter in a question about combined probability with no replacement
2446,,,Calculate the distance travelled by an object moving at a constant speed,,,A,A car travels at a constant speed of 60 miles per hour for 2 hours. How far does it travel?,120 miles,60 miles,,,,1564.0,,,Does not recognise time as a variable from a worded scenario
2447,,,"A square with sides of length 4cm, with a diagonal line drawn from one corner to the opposite corner, dividing the square into two right-angled triangles.",,,A,What is the area of one of the triangles?,8cm<sup>2</sup>,16cm<sup>2</sup>,,,,1565.0,,,Miscounts the area of a shape when there are half squares
2448,,,Interpret and compare data presented in different statistical diagrams,,,A,A company recorded the number of products sold each month over a year. Which diagram would be most suitable to show how the number of sales changed over time?,Line graph,Pie chart,,,,1567.0,,,Does not recognise suitable statistical diagrams for comparing results over time
2449,,,A sequence is defined by the nth term rule  \(a_n = 3n + 2\),,,A,What is the 10th term of the sequence?,32,35,,,,1569.0,,,Uses term-to-term rule as numerical part of nth term rule
2450,,,"A triangle with vertices A, B and C, where AB=7cm, BC=5cm and AC=6cm",,,A,"What is the size of angle BAC, to the nearest degree?",68 degrees,53 degrees,,,,1570.0,,,Does not understand the 3-letter convention for labelling angles
2451,,,A rectangle with a length of 10 cm and a width of 5 cm. The rectangle is then scaled by a factor of 3.,,,A,What is the perimeter of the scaled rectangle?,90 cm,75 cm,,,,1573.0,,,When scaling the perimeter multiplies the number of sides by the scale factor
2452,,,A cuboid with dimensions 5cm by 4cm by 3cm,,,A,What is the length of the longest diagonal of the cuboid?,√50 cm,√34 cm,,,,1574.0,,,Struggles to visualise 2D triangles in a cuboid
2453,,,Calculate the probability of a compound event where two events are dependent,,,A,A bag contains 5 red marbles and 3 blue marbles. Two marbles are drawn out without replacement. What is the probability that both marbles are red?,2/7,1/2,,,,1575.0,,,Includes too many possibilities when calculating a combined event in probability
2454,,,Calculate the area of a rectangle given its length and width.,,,A,A rectangle has a length of 8 cm and a width of 5 cm. What is the area of the rectangle?,40 cm²,1.6 cm²,,,,1576.0,,,Divides rather than multiplies in a related calculation questions
2455,,,A rectangular prism with a volume of 120 cubic centimeters. The length of the prism is 10 centimeters and the width is 6 centimeters.,,,A,What is the height of the prism?,2 centimeters,4 centimeters,,,,1578.0,,,"When dividing a fraction by an integer, subtracts the integer from the denominator"
2456,,,Convert the following numbers into standard form:,,,A,What is 0.00035 in standard form?,3.5 x 10<sup>-4</sup>,0.35 x 10<sup>-3</sup>,,,,1579.0,,,Does not realise that in standard form the decimal we use must be between 1 and 10
2457,,,Draw a cumulative frequency diagram,,,A,"What is the median value of the data represented by the following cumulative frequency diagram? ![A cumulative frequency diagram showing a curve passing through the points (10, 5), (20, 15), (30, 30), (40, 40), (50, 50).]()",30,15,,,,1580.0,,,"When drawing a cumulative frequency diagram, thinks you plot the frequency on the horizontal axis"
2458,,,"Draw a 3D rectangular prism with the following dimensions: length = 6cm, width = 4cm, height = 5cm",,,A,"What is the length of the diagonal across the prism, from one corner to the opposite corner?",√97 cm,√61 cm,,,,1581.0,,,Thinks that two side views are interchangeable
2459,,,"Plot the points A(2,3) and B(5, 7) on a coordinate plane and draw the line segment AB.",,,A,What is the length of line segment AB?,5,3,,,,1583.0,,,Does not recognise the origin as the starting point for coordinates
2460,,,"Reflect the point A (3, 5) in the line y = 2",,,A,What are the coordinates of the reflected point A'?,"(3, -1)","(3, 2)",,,,1584.0,,,Believes if a point is reflected in the line y=b then the y coordinate of the point will become 'b'
2461,,,A number line marked with 5 equally spaced dashes and labelled at the start as 0 and at the end as 5.,,,A,What number is represented by the second dash from the left?,1,2,,,,1587.0,,,when reading a dash on a number line counts 1 dash too few when working out the divisions
2462,,,A car travels at 60 miles per hour for 3 hours.,,,A,How many miles does the car travel in total?,180 miles,30 miles,,,,1589.0,,,Thinks the division sign means to subtract
2463,,,Construct a truth table for a logical statement with three variables,,,A,How many rows would be in the truth table for the statement \(p \lor (q \land r)\)?,8,3,,,,1592.0,,,Thinks the number of items give the number of different possible arrangements rather than using the product rule for counting
2464,,,"A pie chart showing the distribution of colours in a bag of 100 marbles: 25 red, 30 blue, 15 green, and 30 yellow.",,,A,What is the angle of the sector representing the blue marbles?,108 degrees,"30 degrees</Correct Answer>
<Misconception>Believes the proportion for a pie chart sector is equal to the frequency</Misconception>",,,,1594.0,,,Believes the proportion for a pie chart sector is equal to the frequency
2465,,,A displacement-time graph that shows a car accelerating uniformly from rest,,,A,What is the car's velocity at 5 seconds?,10 m/s,25 m/s,,,,1603.0,,,Confuses displacement-time graphs with velocity-time graphs
2466,,,Lines A and B are perpendicular. The gradient of line A is \( \frac{3}{4} \).,,,A,What is the gradient of line B?,\( -\frac{4}{3} \),\( \frac{4}{3} \),,,,1607.0,,,Believes the gradient of perpendicular lines just have opposite signs
2467,,,Draw a graph to represent the solution set of the inequality \(x + 2y ≤ 6\),,,A,Which of the following points would be included in the solution set of the inequality?,"(2, 1)","(4, 2)",,,,1612.0,,,Confuses the shaded and unshaded regions on an inequality diagram
2468,,,A line segment \(AB\) with length 10cm,,,A,Construct a line segment \(CD\) that is proportional to \(AB\) and has a length of 5cm.,Draw a line segment \(CD\) that is half the length of \(AB\),Draw a line segment \(CD\) that is 5cm long but does not have any relationship to \(AB\),,,,,,,Does not know the symbol for proportionality
2469,,,Solve for \(x\) in the following equations.,,,A,\(y = \frac{1}{x} \),\(x = \frac{1}{y}\),\(x = y\),,,,1617.0,,,Believes a reciprocal equation will have a linear graph
