,QuestionId,ConstructId,ConstructName,SubjectId,SubjectName,CorrectAnswer,QuestionText,AnswerAText,AnswerBText,AnswerCText,AnswerDText,MisconceptionAId,MisconceptionBId,MisconceptionCId,MisconceptionDId,MisconceptionName
2259,,,Dividing numbers in standard form by integers,,,A,What is the result of (3 × 10^4) ÷ 4 ?,7.5 × 10^3,3 × 10^(4 ÷ 4),,,,1042.0,,,"When dividing a number written in standard form by an integer, thinks you divide the power on the ten rather than the number component."
2260,,,Apply reading and interpretation skills from a cumulative frequency diagram,,,A,"A cumulative frequency diagram represents the speed of 20 cars passing a certain point on the road. The data is as follows: 


| Speed (mph)   | Cumulative frequency  | 
|-------------|----------------------|
|          30 | 6 | 
|          40 | 10 | 
|          50 | 14 | 
|          60 | 20 | 
How many cars were traveling at speeds of 40 mph or less?",10,6,,,,1045.0,,,"Believes reading from a cumulative frequency diagram will give the frequency above a certain value, rather than below"
2261,,,Apply the concept of similar 3D shapes to find the volume scale factor,,,A,"If two similar spheres have diameters in the ratio 2:5, what is the ratio of their volumes?",8:125,8:25,,,,1052.0,,,Uses length scale factor for volume without cubing
2262,,,Ratio to Fraction Conversion,,,A,A bookshelf has 7 blue books for every 3 red books. What fraction of the books on the bookshelf are blue? Express the answer in simplest form.,7/10,7/21,,,,1053.0,,,"Believes that when converting ratio to fractions, the denominator is the product of the parts of the ratio"
2263,,,Identify and describe 90 and 270 degree transformations (rotations) on the Cartesian plane.,,,A,"A point (3, 4) undergoes a 90-degree clockwise rotation. What are its new coordinates?","(4, -3)","(-4, 3)",,,,1056.0,,,Chooses an incorrect point in between the shapes when describing a 90 or 270 degree rotation
2264,,,"Analyze and interpret charts and graphs.  Given specific data in bar or histogram charts, the learner will be able to identify the range of a data set",,,A,"The following data represents the number of students in each grade level of a school: 5th grade (15), 6th grade (8), 7th grade (12), 8th grade (20), 9th grade (8). What is the range of the data set?",12,8,,,,1059.0,,,Does not know the definition of the range
2265,,,Column vector addition,,,A,"A person moves 3 meters left and 4 meters down. Represent this movement as a column vector, using the standard convention that positive values denote movement to the right and up, and negative values denote movement to the left and down.",\begin{pmatrix} -3 \\ -4 \end{pmatrix},\begin{pmatrix} 3 \\ 4 \end{pmatrix},,,,1060.0,,,Thinks positive values in a column vector denote movement left and down (and vice-versa for negative values).
2266,,,"Identifying symmetrical properties of 2D shapes, including rotational symmetry",,,A,A shape with 3-fold rotational symmetry will look the same after being rotated by which angle?,120 degrees,90 degrees,,,,,,,When asked to rotate by 90 degrees rotates by 180 degrees.
2267,,,Analyze situations involving the capture-recapture method of sampling,,,A,"A park ranger marked 240 rabbits in a park on the first capture.  On the second capture, the ranger caught 180 rabbits and found that 40 of the rabbits were already marked from the first capture.  What is the estimated population size of rabbits in the park?",1080,4.5 (given the incorrect calculation: 180/40),,,,1062.0,,,"When using the capture-recapture method of sampling, believes you divide the number caught second by the number marked second to find the best estimate of population size"
2268,,,Solving linear inequalities with one variable,,,A,Solve the inequality \(3x - 5 > 2\) and \(x + 2 < 7\),(-1/3) < x and x < 5 ;  x must be in both sets so (-1/3) < x < 5,x > (1/3) or x < 5,,,,1064.0,,,Confuses the union and intersection of inequalities
2269,,,Convert between units of area,,,A,A rectangular garden has an area of 50 square meters. What is the area of the garden in square centimeters?,"500,000",0.5,,,,1065.0,,,Does not recognise a unit of area in word form
2270,,,Relate rotational motion (radians) to linear motion using π and π rad,,,A,A car's wheel makes 5 revolutions and rotates 400 meters in a straight line. How many meters will it travel in 2π radians?,80,6.28,,,,1067.0,,,Confuses measures of turn (ie. degrees) and measures of length
2271,,,Division involving decimal fractions,,,A,Calculate 8.5 ÷ 1.7,5,8.5,,,,1076.0,,,Cancels digits when dividing
2272,,,Properties of even and odd numbers.,,,A,"If x is an even number and y is an odd number, what would be the nature of their sum, x + y?",The sum x + y would be odd.,The sum x + y would be even.,,,,,,,Believes all multiples of odd numbers are odd.
2273,,,Add or subtract fractions with unlike denominators,,,A,Find x + 5/8 = 3/4,5/8 - 3/4 = 5/8 + (-3/4) = 5/8 + (-6/8) = (5-6)/8 = -1/8,5/(8+4) = 5/12,,,,1081.0,,,"When subtracting fractions, divides the numerators"
2274,,,"Evaluating algebraic expressions with addition, subtraction, multiplication, and division in brackets using the order of operations",,,A,Evaluate 5 + 12 ÷ (3 - 2),5 + 12 ÷ (1) = 5 + 12 = 17,5 + 12 - 3 = 14,,,,1084.0,,,Has removed brackets but not performed the operation
2275,,,Add or subtract exponents with the same base,,,A,If 2^5 * 2^7 equals what?,2^12,2^35,,,,1085.0,,,Multiplied the powers rather than added them
2276,,,To calculate the perimeter of circular sectors and solve related problems,,,A,"A circular sector has an arc length of 3.4 cm. If the radius is 6 cm, what is the perimeter of this sector?",12.8 cm ( 6 cm + 6 cm + 0.8 cm) since 3.4 - 2 * 6 = 0.8 was an example the actual was to divide the 3.4 arc (an arc length equal 6 cm times some theta) and an r of 6,9.4 cm,,,,,,,Thinks the perimeter of a sector is the same as arc length
2277,,,Find the sum of the interior angles of different types of polygons,,,A,"A regular hexagon has 6 sides, what is the sum of the interior angles of this hexagon?",720,600,,,,1087.0,,,Thinks the interior angles of a polygon add up to 100n
2278,,,Calculate a fraction of a fraction,,,A,Ms Lee has 1/2 of a pizza and she wants to give 1/3 of it to her daughter. What fraction of the pizza will her daughter receive?,1/6,5/6,,,,1088.0,,,Believes you add the denominators when finding a fraction of another fraction
2279,,,Evaluate algebraic expressions by substituting values for variables,,,A,Evaluate -3 × (5 - y) + 7 when y = -2,-3 × (5 - (-2)) + 7 = -3 × 7 + 7 = -21 + 7 = -14,-3 × (5 - (-2)) + 7 = -3 × 3 + 7 = -9 + 7 = -2,,,,,,,Doesn't recognise the order of operations
2280,,,Identify a coefficient in a linear equation based on a real-life scenario,,,A,"A bakery sells 15 batches of cookies for $18 per batch. Write an equation to represent their total earnings, and identify the coefficient of 'e' (the number of batches) in the equation: if the bakery earns e dollars, what is the value of the coefficient?","18; The correct equation is e = 18b, where 'b' is the number of batches.","e = 15b; or: 15, The equation would be e = 15b, and coefficient is '15', which represents 'the number of batches'",,,,1092.0,,,Cannot spot a coefficient within a written scenario
2281,,,"Interpreting and constructing bar charts and other charts, and to describe their contents in terms of percentages",,,A,"A school collected scores of students in an exam and they made the following frequency table before and after multiplying by a scale factor of 2.

| Scores | Frequency | 2 x Frequency |
|-------|-----------|---------------|
| 0-50  | 5         | 10            |
| 51-70 | 3         | 6             |
| 71-90 | 12        | 24            |

If 3 more students scored in the range 51-70 and this frequency table was constructed after multiplying by a scale factor of 2, what was the original mean of the scores in that range in the frequency table?",62.67,125.34,,,,1094.0,,,Believes when frequencies multiply by a scale factor in a table the mean also multiplies by that scale factor
2282,,,Understand that vector equality requires both magnitude and direction to be the same,,,A,"For the vectors a and b shown, are the two vectors equal?



Vector 'a' has a magnitude of 7 units and direction 45° north of east and Vector 'b' has a magnitude of 5 units and direction 45° north of east",No,Yes,,,,1095.0,,,Believes that vectors of different magnitudes can be equal.
2283,,,Converting between milliliters (mL) and centiliters (cL),,,A,A medicine bottle contains 200 mL of liquid. How many centiliters is this?,20 cL,2000 cL,,,,,,,Thinks there are 10cL in a millilitre
2284,,,Apply Pythagoras' Theorem to find the length of the hypotenuse in a right-angled triangle,,,A,"In a right-angled triangle, the length of the two legs are 3cm and 4cm. What is the length of the hypotenuse?",5cm,7cm,,,,1097.0,,,Is not able to identify a situation where Pythagoras' Theorem is needed
2285,,,"Descriptive Statistics, Stratified Sampling",,,A,"A population of 200 students is divided into two strata: those who are boarders (40) and those who are day students (160). If 20 students are randomly selected for a stratified sample, how many should be selected from those who are boarders?",4 (20 x 40/200 = 20 x 0.2 = 4),10,,,,1101.0,,,Believes stratified samples should be evenly split
2286,,,Estimating quantities by rounding to significant figures,,,A,"A book length of 35.4 cm and a shelf length of 42.8 cm are to be estimated and added together, giving a total length to the nearest centimeter. What is this length ?",78cm,80cm,,,,,,,Rounds every number to the same degree instead of rounding to significant figures when estimating
2287,,,Identify interior angles of polygons when a certain number of exterior angles add up to 360 degrees,,,A,"In a polygon, 2 exterior angles that form a linear pair add up to 360 degrees. If the polygon has 5 other exterior angles of the same measure, what is the measure of one exterior angle ?",60,72,,,,1106.0,,,Divides 360 degrees by sum of sides rather than given amount of angles
